frame,time_seconds,target_speed_kmh,speed_kmh,speed_error_kmh,pid_command,throttle,brake,steer,location_x,location_y,location_z
43227,8.7,10.0,9.254132432018343,0.7458675679816569,0.21852069592846304,0.1638905219463473,0.0,0.0,10.619732856750488,-57.43513870239258,0.0018807601882144809
43228,8.75,10.0,9.232536136114671,0.7674638638853288,0.21109371882964986,0.1583202891222374,0.0,0.0,10.74807071685791,-57.436946868896484,0.001880645751953125
43229,8.8,10.0,9.248352867086467,0.7516471329135328,0.21904563057973436,0.16428422293480077,0.0,0.0,10.87641716003418,-57.43875503540039,0.0018800353864207864
43230,8.85,10.0,9.227510243072626,0.7724897569273743,0.21154674924113823,0.15866006193085366,0.0,0.0,11.004681587219238,-57.44055938720703,0.0018800353864207864
43231,8.9,10.0,9.243989667271617,0.7560103327283834,0.2194418279939286,0.16458137099544645,0.0,0.0,11.132963180541992,-57.44236755371094,0.0018795012729242444
43232,8.95,10.0,9.223709286918107,0.7762907130818935,0.21188984729687055,0.1589173854726529,0.0,0.0,11.261173248291016,-57.44417190551758,0.0018795394571498036
43233,9.0,10.0,9.24068999399335,0.7593100060066504,0.21974383172679254,0.1648078737950944,0.0,0.0,11.389406204223633,-57.445980072021484,0.0018790817121043801
43234,9.05,10.0,9.220840532958672,0.7791594670413282,0.21215047186820324,0.15911285390115243,0.0,0.0,11.517571449279785,-57.44778823852539,0.001879196148365736
43235,9.1,10.0,9.238200656226908,0.7617993437730917,0.2199707977467376,0.16497809831005322,0.0,0.0,11.645770072937012,-57.44959259033203,0.00187877647113055
43236,9.15,10.0,9.218675664773134,0.7813243352268664,0.21234631575758564,0.15925973681818922,0.0,0.0,11.773904800415039,-57.45140075683594,0.001878929091617465
43237,9.2,10.0,9.236325917220961,0.7636740827790387,0.22014185567059585,0.1651063917529469,0.0,0.0,11.90207576751709,-57.45320510864258,0.0018785475986078382
43238,9.25,10.0,9.21704815599066,0.7829518440093395,0.21249266462057323,0.15936949846542992,0.0,0.0,12.03018856048584,-57.455013275146484,0.0018787384033203125
43239,9.3,10.0,9.234917312056195,0.7650826879438046,0.22026910494931978,0.16520182871198985,0.0,0.0,12.15833568572998,-57.45682144165039,0.0018783569103106856
43240,9.35,10.0,9.21582924046824,0.7841707595317597,0.21260173615242314,0.15945130211431735,0.0,0.0,12.286429405212402,-57.45862579345703,0.0018785857828333974
43241,9.4,10.0,9.233858905512287,0.766141094487713,0.2203628947277812,0.16527217104583591,0.0,0.0,12.414563179016113,-57.46043395996094,0.0018782424740493298
43242,9.45,10.0,9.214906460540266,0.7850935394597336,0.2126838715633562,0.15951290367251714,0.0,0.0,12.542642593383789,-57.46223831176758,0.0018784713465720415
43243,9.5,10.0,9.23305201197179,0.7669479880282104,0.2204358736084638,0.16532690520634785,0.0,0.0,12.670763969421387,-57.464046478271484,0.0018781280377879739
43244,9.55,10.0,9.21420343961172,0.7857965603882793,0.2127490092626788,0.1595617569470091,0.0,0.0,12.798831939697266,-57.46585464477539,0.0018783569103106856
43245,9.6,10.0,9.232444269138995,0.7675557308610053,0.2204926040594793,0.16536945304460948,0.0,0.0,12.926944732666016,-57.46765899658203,0.0018780516693368554
43246,9.65,10.0,9.213678094172886,0.7863219058271138,0.21279675372431467,0.159597565293236,0.0,0.0,13.05500602722168,-57.46946716308594,0.0018783187260851264
43247,9.7,10.0,9.23199019790427,0.7680098020957296,0.2205332179148707,0.16539991343615304,0.0,0.0,13.183110237121582,-57.47127151489258,0.001878013601526618
43248,9.75,10.0,9.21328325573502,0.7867167442649805,0.2128315155884844,0.1596236366913633,0.0,0.0,13.311165809631348,-57.473079681396484,0.0018782424740493298
43249,9.8,10.0,9.231648555757264,0.7683514442427359,0.22056392271065975,0.16542294203299482,0.0,0.0,13.4392671585083,-57.47488784790039,0.0018779754173010588
43250,9.85,10.0,9.21298452844251,0.7870154715574902,0.2128578621674178,0.15964339662556337,0.0,0.0,13.567317962646484,-57.47669219970703,0.0018782042898237705
43251,9.9,10.0,9.231388464893898,0.7686115351061016,0.22058769896207808,0.16544077422155856,0.0,0.0,13.695413589477539,-57.47850036621094,0.0018779372330754995
43252,9.95,10.0,9.212758769085386,0.7872412309146135,0.21287863208986482,0.15965897406739862,0.0,0.0,13.82346248626709,-57.48030471801758,0.0018782042898237705
43253,10.0,10.0,9.231197039502785,0.7688029604972151,0.2206055747108692,0.1654541810331519,0.0,0.0,13.951557159423828,-57.482112884521484,0.0018778991652652621
43254,10.05,10.0,9.21259224214681,0.78740775785319,0.21289248502794114,0.15966936377095586,0.0,0.0,14.079601287841797,-57.48392105102539,0.0018781661055982113
43255,10.1,10.0,9.231047666959695,0.7689523330403052,0.2206181436258529,0.16546360771938967,0.0,0.0,14.20769214630127,-57.48572540283203,0.0018779372330754995
43256,10.15,10.0,9.212464337062295,0.7875356629377048,0.21290525496740603,0.15967894122555454,0.0,0.0,14.335735321044922,-57.48753356933594,0.0018782042898237705
43257,10.2,10.0,9.230934381165941,0.769065618834059,0.2206282179258158,0.16547116344436186,0.0,0.0,14.463825225830078,-57.48933792114258,0.0018778991652652621
43258,10.25,10.0,9.21236306012287,0.7876369398771299,0.2129147682469597,0.1596860761852198,0.0,0.0,14.59186840057373,-57.491146087646484,0.0018781661055982113
43259,10.3,10.0,9.230851964846119,0.7691480351538811,0.2206372679011091,0.16547795092583184,0.0,0.0,14.719958305358887,-57.49295425415039,0.0018778991652652621
43260,10.35,10.0,9.212291795570644,0.7877082044293555,0.21292028778820218,0.15969021584115164,0.0,0.0,14.848000526428223,-57.49475860595703,0.0018781661055982113
43261,10.4,10.0,9.230784998782458,0.7692150012175425,0.22064230577705823,0.16548172933279368,0.0,0.0,14.976088523864746,-57.49656677246094,0.0018778991652652621
43262,10.45,10.0,9.21223514273754,0.7877648572624594,0.21292664709659623,0.15969498532244716,0.0,0.0,15.104127883911133,-57.49837112426758,0.0018781661055982113
43263,10.5,10.0,9.230737791873386,0.769262208126614,0.2206468982553347,0.16548517369150104,0.0,0.0,15.232213973999023,-57.500179290771484,0.0018778991652652621
43264,10.55,10.0,9.212194805006359,0.7878051949936413,0.21292988622480596,0.1596974146686045,0.0,0.0,15.36025333404541,-57.50198745727539,0.0018781661055982113
43265,10.6,10.0,9.230703456203571,0.769296543796429,0.22064965412535859,0.16548724059401893,0.0,0.0,15.4883394241333,-57.50379180908203,0.0018778991652652621
43266,10.65,10.0,9.212159611872176,0.7878403881278242,0.21293218876817804,0.15969914157613352,0.0,0.0,15.616377830505371,-57.50559997558594,0.0018781661055982113
43267,10.7,10.0,9.230672561179098,0.7693274388209019,0.22065368068480953,0.16549026051360716,0.0,0.0,15.744462966918945,-57.50740432739258,0.001877860981039703
43268,10.75,10.0,9.212135580347933,0.7878644196520668,0.21293533719456878,0.15970150289592658,0.0,0.0,15.8725004196167,-57.509212493896484,0.0018781661055982113
43269,10.8,10.0,9.230651962918985,0.7693480370810146,0.22065516979975974,0.1654913773498198,0.0,0.0,16.000585556030273,-57.51102066040039,0.001877860981039703
43270,10.85,10.0,9.212117548045896,0.7878824519541041,0.21293668247391662,0.15970251185543746,0.0,0.0,16.128623962402344,-57.51282501220703,0.0018781661055982113
43271,10.9,10.0,9.230636513419933,0.7693634865800671,0.22065648922361572,0.1654923669177118,0.0,0.0,16.2567081451416,-57.51463317871094,0.001877860981039703
43272,10.95,10.0,9.212103810068543,0.7878961899314572,0.21293779062745274,0.15970334297058955,0.0,0.0,16.384746551513672,-57.51643753051758,0.0018781280377879739
43273,11.0,10.0,9.230627079987537,0.7693729200124633,0.22065760298021792,0.16549320223516345,0.0,0.0,16.51283073425293,-57.518245697021484,0.001877860981039703
43274,11.05,10.0,9.212095234100062,0.7879047658999383,0.2129378712633204,0.1597034034474903,0.0,0.0,16.640869140625,-57.52005386352539,0.0018781280377879739
43275,11.1,10.0,9.230617637091804,0.7693823629081962,0.2206580506932112,0.1654935380199084,0.0,0.0,16.76895523071289,-57.52185821533203,0.001877860981039703
43276,11.15,10.0,9.212088366057722,0.7879116339422776,0.21293904174199124,0.15970428130649345,0.0,0.0,16.89699363708496,-57.52366638183594,0.0018781280377879739
43277,11.2,10.0,9.230609905528297,0.7693900944717029,0.22065844295103884,0.16549383221327912,0.0,0.0,17.02507781982422,-57.52547073364258,0.001877860981039703
43278,11.25,10.0,9.21208321767572,0.7879167823242792,0.2129400552064891,0.15970504140486683,0.0,0.0,17.15311622619629,-57.527278900146484,0.0018781280377879739
43279,11.3,10.0,9.230608188329233,0.7693918116707668,0.22065862543702397,0.16549396907776798,0.0,0.0,17.281200408935547,-57.52908706665039,0.001877860981039703
43280,11.35,10.0,9.212079780058673,0.7879202199413271,0.21293933166410356,0.15970449874807768,0.0,0.0,17.409238815307617,-57.53089141845703,0.0018781280377879739
43281,11.4,10.0,9.230603889460985,0.7693961105390148,0.22065899460205543,0.16549424595154158,0.0,0.0,17.537322998046875,-57.53269958496094,0.001877860981039703
43282,11.45,10.0,9.212074629783562,0.7879253702164384,0.21294007550581792,0.15970505662936343,0.0,0.0,17.665361404418945,-57.53450393676758,0.0018781280377879739
43283,11.5,10.0,9.230599596461307,0.7694004035386932,0.22065998693043332,0.165494990197825,0.0,0.0,17.793447494506836,-57.536312103271484,0.001877860981039703
43284,11.55,10.0,9.212072053794486,0.7879279462055138,0.21294065789423872,0.15970549342067902,0.0,0.0,17.921483993530273,-57.53812026977539,0.0018781280377879739
43285,11.6,10.0,9.230597880207759,0.7694021197922414,0.22065999914590856,0.1654949993594314,0.0,0.0,18.049570083618164,-57.53992462158203,0.001877860981039703
43286,11.65,10.0,9.212070334323462,0.787929665676538,0.21294055629372247,0.15970541722029186,0.0,0.0,18.1776065826416,-57.54173278808594,0.0018781280377879739
43287,11.7,10.0,9.23059787926144,0.76940212073856,0.22066007819078315,0.16549505864308736,0.0,0.0,18.30569076538086,-57.54353713989258,0.001877860981039703
43288,11.75,10.0,9.212070334513175,0.7879296654868249,0.2129401232928396,0.1597050924696297,0.0,0.0,18.433727264404297,-57.545345306396484,0.0018781280377879739
43289,11.8,10.0,9.230596162062001,0.7694038379379986,0.22065986136370452,0.1654948960227784,0.0,0.0,18.561813354492188,-57.54715347290039,0.001877860981039703
43290,11.85,10.0,9.212072050766318,0.7879279492336817,0.21294061595127495,0.1597054619634562,0.0,0.0,18.689849853515625,-57.54895782470703,0.0018781280377879739
43291,11.9,10.0,9.230599594947257,0.7694004050527425,0.22065903477447643,0.16549427608085732,0.0,0.0,18.817934036254883,-57.55076599121094,0.001877860981039703
43292,11.95,10.0,9.212073767776927,0.7879262322230733,0.21293947311643566,0.15970460483732674,0.0,0.0,18.945972442626953,-57.55257034301758,0.0018781280377879739
43293,12.0,10.0,9.230597880208206,0.7694021197917937,0.22065880644678929,0.16549410483509197,0.0,0.0,19.07405662536621,-57.554378509521484,0.001877860981039703
43294,12.05,0.0,9.083398176860067,-9.083398176860067,-1.0,0.0,0.8,0.0,19.201297760009766,-57.556175231933594,0.0018833923386409879
43295,12.1,0.0,8.74523622130301,-8.74523622130301,-1.0,0.0,0.8,0.0,19.3248233795166,-57.55792236328125,0.0019038772443309426
43296,12.15,0.0,8.176377872970875,-8.176377872970875,-1.0,0.0,0.8,0.0,19.44165802001953,-57.55957794189453,0.0019394683185964823
43297,12.2,0.0,7.609252622854453,-7.609252622854453,-1.0,0.0,0.8,0.0,19.550439834594727,-57.56111526489258,0.00197849259711802
43298,12.25,0.0,6.297282695403447,-6.297282695403447,-0.9542935445215409,0.0,0.7634348356172328,0.0,19.64812660217285,-57.5625,0.002035713056102395
43299,12.3,0.0,1.7474158843739227,-1.7474158843739227,-0.5937021988704175,0.0,0.47496175909633404,0.0,19.698522567749023,-57.56321334838867,0.002282981760799885
43300,12.35,0.0,0.024698414154039946,-0.024698414154039946,0.8189557404981147,0.614216805373586,0.0,0.0,19.70209312438965,-57.56325912475586,0.0024829101748764515
43301,12.4,0.0,0.7397910089940972,-0.7397910089940972,0.8774469564902373,0.658085217367678,0.0,0.0,19.709970474243164,-57.56336975097656,0.002405624371021986
43302,12.45,0.0,1.2097926417176519,-1.2097926417176519,0.18229913108085205,0.13672434831063904,0.0,0.0,19.72552490234375,-57.56361770629883,0.0022613906767219305
43303,12.5,0.0,0.0004106415967276888,-0.0004106415967276888,-0.1335448380646792,0.0,0.10683587045174336,0.0,19.7274169921875,-57.56365203857422,0.0022324752062559128
43304,12.55,0.0,0.3397063769360232,-0.3397063769360232,0.2613695692434872,0.1960271769326154,0.0,0.0,19.729358673095703,-57.56367874145508,0.0021574783604592085
43305,12.6,0.0,0.08291082917268665,-0.08291082917268665,0.007323464967493996,0.005492598725620497,0.0,0.0,19.732683181762695,-57.56373596191406,0.002087173517793417
43306,12.65,0.0,0.3316031622568137,-0.3316031622568137,0.0635286529446191,0.04764648970846432,0.0,0.0,19.736827850341797,-57.56379699707031,0.0020292282570153475
43307,12.7,0.0,0.00021107628441336228,-0.00021107628441336228,-0.06617491915501557,0.0,0.052939935324012456,0.0,19.737323760986328,-57.56379699707031,0.0020071028266102076
43308,12.75,0.0,0.027855067942474238,-0.027855067942474238,0.05343371173606413,0.0400752838020481,0.0,0.0,19.73904800415039,-57.56382751464844,0.0019736862741410732
43309,12.8,0.0,0.3131629421064102,-0.3131629421064102,0.012415931693972447,0.009311948770479335,0.0,0.0,19.741539001464844,-57.56386947631836,0.0019436645088717341
43310,12.85,0.0,9.311230334500343e-05,-9.311230334500343e-05,-0.10049823428255183,0.0,0.08039858742604147,0.0,19.74138069152832,-57.56386947631836,0.0019372558454051614
43311,12.9,0.0,0.051273310248673425,-0.051273310248673425,0.03115703273471617,0.023367774551037127,0.0,0.0,19.74275779724121,-57.56389617919922,0.0019198989029973745
43312,12.95,0.0,3.4218356704568955e-05,-3.4218356704568955e-05,-0.007048219610406199,0.0,0.005638575688324959,0.0,19.74367332458496,-57.56391143798828,0.0019125747494399548
43313,13.0,0.0,0.10951980600232353,-0.10951980600232353,0.005870192032570845,0.004402644024428134,0.0,0.0,19.744192123413086,-57.56391525268555,0.0019053268479183316
43314,13.05,0.0,2.1359185735291645e-05,-2.1359185735291645e-05,-0.04013605944061069,0.0,0.03210884755248855,0.0,19.74493980407715,-57.56392288208008,0.0018993377452716231
43315,13.1,0.0,0.20108946323800944,-0.20108946323800944,0.0053211770830573525,0.003990882812293014,0.0,0.0,19.744104385375977,-57.56390380859375,0.0019006729125976562
43316,13.15,0.0,3.8351332281633e-05,-3.8351332281633e-05,-0.07253665333978891,0.0,0.058029322671831134,0.0,19.744596481323242,-57.56391143798828,0.0018917465349659324
43317,13.2,0.0,0.21204716723724834,-0.21204716723724834,0.014246302420311437,0.010684726815233577,0.0,0.0,19.74359893798828,-57.56388854980469,0.0018938063876703382
43318,13.25,0.0,3.11082335738071e-05,-3.11082335738071e-05,-0.07196037503623742,0.0,0.05756830002898994,0.0,19.744060516357422,-57.56389617919922,0.0018854521913453937
43319,13.3,0.0,0.21377934196969958,-0.21377934196969958,0.017497327498332587,0.01312299562374944,0.0,0.0,19.7430362701416,-57.56387710571289,0.0018887328915297985
43320,13.35,0.0,2.231981806415751e-05,-2.231981806415751e-05,-0.07099700116196336,0.0,0.056797600929570695,0.0,19.74349021911621,-57.563880920410156,0.0018814849900081754
43321,13.4,0.0,0.21580703190749187,-0.21580703190749187,0.018404990213979018,0.013803742660484264,0.0,0.0,19.742435455322266,-57.56386184692383,0.0018858336843550205
43322,13.45,0.0,1.7638477370898083e-05,-1.7638477370898083e-05,-0.07130974235704846,0.0,0.05704779388563877,0.0,19.742883682250977,-57.563865661621094,0.0018792342161759734
43323,13.5,0.0,0.21478039300758092,-0.21478039300758092,0.01875391782131096,0.014065438365983219,0.0,0.0,19.74184226989746,-57.563846588134766,0.001884040771983564
43324,13.55,0.0,1.3782372445272488e-05,-1.3782372445272488e-05,-0.07083068515525055,0.0,0.056664548124200444,0.0,19.742290496826172,-57.56385040283203,0.0018779372330754995
43325,13.6,0.0,0.21527122428820963,-0.21527122428820963,0.018658772781639597,0.013994079586229698,0.0,0.0,19.741241455078125,-57.5638313293457,0.0018831252818927169
43326,13.65,0.0,1.2929054603916828e-05,-1.2929054603916828e-05,-0.07110505301164616,0.0,0.05688404240931693,0.0,19.741689682006836,-57.56383514404297,0.0018772887997329235
43327,13.7,0.0,0.21494544243729696,-0.21494544243729696,0.018603045291852915,0.013952283968889687,0.0,0.0,19.74064826965332,-57.56381607055664,0.0018826675368472934
43328,13.75,0.0,1.2108512621457779e-05,-1.2108512621457779e-05,-0.07107278591853668,0.0,0.05685822873482935,0.0,19.74109649658203,-57.56382369995117,0.0018769073067232966
43329,13.8,0.0,0.21521577315074678,-0.21521577315074678,0.018476136836498548,0.013857102627373911,0.0,0.0,19.740047454833984,-57.56380081176758,0.0018824004800990224
43330,13.85,0.0,1.1129397972547747e-05,-1.1129397972547747e-05,-0.07128495609806068,0.0,0.05702796487844855,0.0,19.740495681762695,-57.56380844116211,0.0018767166184261441
43331,13.9,0.0,0.21517615092786596,-0.21517615092786596,0.018390928902203847,0.013793196676652885,0.0,0.0,19.73944854736328,-57.56378936767578,0.0018822478596121073
43332,13.95,0.0,9.866268553815957e-06,-9.866268553815957e-06,-0.07136774845825393,0.0,0.05709419876660315,0.0,19.73989486694336,-57.56379318237305,0.0018766021821647882
43333,14.0,0.0,0.21530074086603906,-0.21530074086603906,0.0182852825175948,0.0137139618881961,0.0,0.0,19.738845825195312,-57.56377410888672,0.0018821716075763106
43334,14.05,0.0,9.67074626471414e-06,-9.67074626471414e-06,-0.07151838428877738,0.0,0.05721470743102191,0.0,19.739294052124023,-57.563777923583984,0.0018765258137136698
43335,14.1,0.0,0.21529259590059008,-0.21529259590059008,0.018190467714109357,0.013642850785582018,0.0,0.0,19.738245010375977,-57.563758850097656,0.0018821334233507514
43336,14.15,0.0,9.433102753841247e-06,-9.433102753841247e-06,-0.07161681825166281,0.0,0.05729345460133026,0.0,19.738691329956055,-57.56376266479492,0.0018764877459034324
43337,14.2,0.0,0.2154756967215465,-0.2154756967215465,0.018085268594557023,0.013563951445917767,0.0,0.0,19.737640380859375,-57.563743591308594,0.0018820952391251922
43338,14.25,0.0,9.366507011521058e-06,-9.366507011521058e-06,-0.07178748550840054,0.0,0.057429988406720436,0.0,19.738086700439453,-57.563743591308594,0.0018764877459034324
43339,14.3,0.0,0.21548545355021853,-0.21548545355021853,0.017996439751302787,0.01349732981347709,0.0,0.0,19.73703384399414,-57.563724517822266,0.0018820952391251922
43340,14.35,0.0,9.340547354983792e-06,-9.340547354983792e-06,-0.07188920927811347,0.0,0.05751136742249078,0.0,19.73748207092285,-57.56372833251953,0.0018764495616778731
43341,14.4,0.0,0.21559460146476211,-0.21559460146476211,0.01789439638817643,0.013420797291132321,0.0,0.0,19.736427307128906,-57.5637092590332,0.0018820952391251922
43342,14.45,0.0,9.286738000632862e-06,-9.286738000632862e-06,-0.07203236814115412,0.0,0.0576258945129233,0.0,19.736873626708984,-57.56371307373047,0.0018764495616778731
43343,14.5,0.0,0.2156949025474855,-0.2156949025474855,0.017798950507831268,0.01334921288087345,0.0,0.0,19.735816955566406,-57.56369400024414,0.0018820952391251922
43344,14.55,0.0,9.586096978541665e-06,-9.586096978541665e-06,-0.0721691623804444,0.0,0.057735329904355516,0.0,19.736263275146484,-57.56370162963867,0.0018764495616778731
43345,14.6,0.0,0.21572088190718194,-0.21572088190718194,0.01770410521329193,0.013278078909968948,0.0,0.0,19.73520851135254,-57.56367874145508,0.0018820571713149548
43346,14.65,0.0,9.552410045714552e-06,-9.552410045714552e-06,-0.07227953459172985,0.0,0.057823627673383886,0.0,19.735654830932617,-57.56368637084961,0.001876411377452314
43347,14.7,0.0,0.21584279723945118,-0.21584279723945118,0.017602142621834644,0.013201606966375984,0.0,0.0,19.734596252441406,-57.56366729736328,0.0018820571713149548
43348,14.75,0.0,9.746393938563205e-06,-9.746393938563205e-06,-0.07242718908390469,0.0,0.05794175126712375,0.0,19.735042572021484,-57.56367111206055,0.001876411377452314
43349,14.8,0.0,0.2158893884231798,-0.2158893884231798,0.017507811013354448,0.013130858260015836,0.0,0.0,19.733985900878906,-57.56365203857422,0.0018820571713149548
43350,14.85,0.0,9.941104921361603e-06,-9.941104921361603e-06,-0.0725445948883795,0.0,0.058035675910703605,0.0,19.73443031311035,-57.563655853271484,0.001876411377452314
43351,14.9,0.0,0.21595419522169176,-0.21595419522169176,0.017407877656738666,0.013055908242554,0.0,0.0,19.73337173461914,-57.563636779785156,0.0018820571713149548
43352,14.95,0.0,1.059477284534343e-05,-1.059477284534343e-05,-0.07267119763642757,0.0,0.05813695810914206,0.0,19.733816146850586,-57.56364059448242,0.001876411377452314
43353,15.0,0.0,0.2160705582918658,-0.2160705582918658,0.0173081780076164,0.0129811335057123,0.0,0.0,19.73275375366211,-57.563621520996094,0.0018820571713149548
43354,15.05,0.0,1.3851201581224342e-05,-1.3851201581224342e-05,-0.07281564415590425,0.0,0.0582525153247234,0.0,19.733200073242188,-57.56362533569336,0.0018763731932267547
43355,15.1,0.0,0.21648217885670382,-0.21648217885670382,0.01721279292563782,0.012909594694228366,0.0,0.0,19.732135772705078,-57.56360626220703,0.0018822478596121073
43356,15.15,0.0,1.3156595422945138e-05,-1.3156595422945138e-05,-0.07306073528934026,0.0,0.05844858823147221,0.0,19.732580184936523,-57.56361389160156,0.0018763731932267547
43357,15.2,0.0,0.21628827259709368,-0.21628827259709368,0.017149562466194177,0.012862171849645634,0.0,0.0,19.731517791748047,-57.56359100341797,0.0018822097918018699
43358,15.25,0.0,1.2978873545387694e-05,-1.2978873545387694e-05,-0.07307870122562529,0.0,0.05846296098050024,0.0,19.731962203979492,-57.5635986328125,0.001876296941190958
43359,15.3,0.0,0.21643046920341877,-0.21643046920341877,0.017033242210878832,0.012774931658159124,0.0,0.0,19.730899810791016,-57.56357955932617,0.0018822097918018699
43360,15.35,0.0,1.2405107121953866e-05,-1.2405107121953866e-05,-0.07324082545018389,0.0,0.05859266036014711,0.0,19.73134422302246,-57.56358337402344,0.0018762587569653988
43361,15.4,0.0,0.21651272848393716,-0.21651272848393716,0.016937374408451104,0.012703030806338328,0.0,0.0,19.73027992248535,-57.56356430053711,0.0018821716075763106
43362,15.45,0.0,1.3805648688856853e-05,-1.3805648688856853e-05,-0.07337185973356353,0.0,0.05869748778685083,0.0,19.730724334716797,-57.563568115234375,0.0018762587569653988
43363,15.5,0.0,0.21658322390126994,-0.21658322390126994,0.016839856395686872,0.012629892296765154,0.0,0.0,19.729656219482422,-57.56354904174805,0.0018821716075763106
43364,15.55,0.0,1.0106622652279179e-05,-1.0106622652279179e-05,-0.07349907386832305,0.0,0.05879925909465844,0.0,19.730100631713867,-57.56355285644531,0.0018764495616778731
43365,15.6,0.0,0.2163085813075039,-0.2163085813075039,0.016742782819311963,0.012557087114483972,0.0,0.0,19.729036331176758,-57.563533782958984,0.0018821334233507514
43366,15.65,0.0,1.098930944055534e-05,-1.098930944055534e-05,-0.07350651399218654,0.0,0.058805211193749235,0.0,19.729480743408203,-57.56353759765625,0.001876411377452314
43367,15.7,0.0,0.21663368715185782,-0.21663368715185782,0.016609146990392724,0.012456860242794543,0.0,0.0,19.728410720825195,-57.56351852416992,0.0018820952391251922
43368,15.75,0.0,1.033894703536553e-05,-1.033894703536553e-05,-0.07374111865887968,0.0,0.058992894927103745,0.0,19.72885513305664,-57.56352233886719,0.001876411377452314
43369,15.8,0.0,0.2167015608444208,-0.2167015608444208,0.01652731554715118,0.012395486660363384,0.0,0.0,19.727785110473633,-57.56350326538086,0.0018820952391251922
43370,15.85,0.0,1.0030346769204176e-05,-1.0030346769204176e-05,-0.07386016396592993,0.0,0.059088131172743946,0.0,19.728229522705078,-57.56350326538086,0.001876411377452314
43371,15.9,0.0,0.21676073840773258,-0.21676073840773258,0.0164323883485263,0.012324291261394726,0.0,0.0,19.727157592773438,-57.56348419189453,0.0018820952391251922
43372,15.95,0.0,1.007300886647914e-05,-1.007300886647914e-05,-0.07398263206405413,0.0,0.059186105651243305,0.0,19.72760009765625,-57.56349182128906,0.001876411377452314
43373,16.0,0.0,0.21682168657432407,-0.21682168657432407,0.016333220484121218,0.012249915363090913,0.0,0.0,19.72652816772461,-57.56346893310547,0.0018820952391251922
43374,16.05,0.0,1.0597396675473642e-05,-1.0597396675473642e-05,-0.07410775929942438,0.0,0.05928620743953951,0.0,19.726972579956055,-57.5634765625,0.001876411377452314
43375,16.1,0.0,0.21692406244813997,-0.21692406244813997,0.0162330258744259,0.012174769405819425,0.0,0.0,19.72589874267578,-57.56345748901367,0.0018820952391251922
43376,16.15,0.0,1.0180642086986345e-05,-1.0180642086986345e-05,-0.07424780321238979,0.0,0.05939824256991183,0.0,19.726341247558594,-57.56346130371094,0.0018763731932267547
43377,16.2,0.0,0.2170037806252313,-0.2170037806252313,0.01613706969076463,0.012102802268073472,0.0,0.0,19.725265502929688,-57.56344223022461,0.0018820571713149548
43378,16.25,0.0,1.0228084261917975e-05,-1.0228084261917975e-05,-0.07437807069357533,0.0,0.059502456554860264,0.0,19.7257080078125,-57.563446044921875,0.0018763731932267547
43379,16.3,0.0,0.21707166376183012,-0.21707166376183012,0.016039588330072824,0.012029691247554618,0.0,0.0,19.724634170532227,-57.56342697143555,0.0018820571713149548
43380,16.35,0.0,9.86921077398414e-06,-9.86921077398414e-06,-0.0745048448688784,0.0,0.05960387589510272,0.0,19.72507667541504,-57.56343078613281,0.0018763731932267547
43381,16.4,0.0,0.217210571123524,-0.217210571123524,0.01594072441718198,0.011955543312886485,0.0,0.0,19.7239990234375,-57.563411712646484,0.0018820571713149548
43382,16.45,0.0,1.0316684191194344e-05,-1.0316684191194344e-05,-0.07465733292904984,0.0,0.059725866343239876,0.0,19.72443962097168,-57.56341552734375,0.0018763731932267547
43383,16.5,0.0,0.21722369121958007,-0.21722369121958007,0.01584821796204575,0.011886163471534313,0.0,0.0,19.72336196899414,-57.56339645385742,0.0018820571713149548
43384,16.55,0.0,1.0227280819776494e-05,-1.0227280819776494e-05,-0.07476236691704782,0.0,0.05980989353363826,0.0,19.723804473876953,-57.56340026855469,0.0018763351254165173
43385,16.6,0.0,0.21731086998243454,-0.21731086998243454,0.015745031828367922,0.011808773871275942,0.0,0.0,19.722726821899414,-57.56338119506836,0.0018820571713149548
43386,16.65,0.0,9.960457353303317e-06,-9.960457353303317e-06,-0.07489884920581946,0.0,0.05991907936465557,0.0,19.723169326782227,-57.56338882446289,0.0018763351254165173
43387,16.7,0.0,0.21739366041869285,-0.21739366041869285,0.015646528091076268,0.011734896068307202,0.0,0.0,19.722087860107422,-57.56336975097656,0.0018820952391251922
43388,16.75,0.0,1.0003938792745343e-05,-1.0003938792745343e-05,-0.07503152270643705,0.0,0.06002521816514964,0.0,19.7225284576416,-57.56337356567383,0.0018763351254165173
43389,16.8,0.0,0.21746649381651667,-0.21746649381651667,0.015548592565274978,0.011661444423956233,0.0,0.0,19.721446990966797,-57.5633544921875,0.0018820952391251922
43390,16.85,0.0,1.0100632166761243e-05,-1.0100632166761243e-05,-0.07516035753396846,0.0,0.06012828602717477,0.0,19.72188949584961,-57.563358306884766,0.001876296941190958
43391,16.9,0.0,0.2175345412448521,-0.2175345412448521,0.015449801320444403,0.011587350990333301,0.0,0.0,19.720806121826172,-57.56333923339844,0.0018820571713149548
43392,16.95,0.0,1.0346831677381988e-05,-1.0346831677381988e-05,-0.07528794633794965,0.0,0.06023035707035972,0.0,19.721248626708984,-57.5633430480957,0.001876296941190958
43393,17.0,0.0,0.21764924131782262,-0.21764924131782262,0.015350247507848325,0.011512685630886244,0.0,0.0,19.720165252685547,-57.563323974609375,0.0018820571713149548
